Time,asks,bids,price
2020-05-21 18:00:00 UTC,13598211.2588239,23706724.0894051,8916.6505
2020-05-21 19:00:00 UTC,17104608.4852626,22523633.6044257,9006.13839622641
2020-05-21 20:00:00 UTC,17805546.0704201,23096684.1295197,9044.50898601399
2020-05-21 21:00:00 UTC,21015372.4141003,22931646.475287,9093.38804545455
2020-05-21 22:00:00 UTC,25612316.305587,21126802.6082239,9121.87159836066
2020-05-21 23:00:00 UTC,22444205.4296637,23254026.97774,9080.03825471698
2020-05-22 00:00:00 UTC,19020045.4632092,24416681.8718294,9017.71562992126
2020-05-22 01:00:00 UTC,23645750.464337,24339641.9513998,9093.90344339622
2020-05-22 02:00:00 UTC,23855717.5222577,26461922.8143912,9081.41484536082
2020-05-22 03:00:00 UTC,19926620.4916964,28075271.3219996,9014.37978070176
2020-05-22 04:00:00 UTC,19590652.0778023,28759181.5667376,8989.82664122137
2020-05-22 05:00:00 UTC,20149840.1136828,28689694.0209462,9006.38396825397
2020-05-22 06:00:00 UTC,22123860.0532799,27563368.0563973,9055.45309160305
2020-05-22 07:00:00 UTC,23693011.610468,27238051.2277016,9083.36612612613
2020-05-22 08:00:00 UTC,23330804.5354629,27599871.0980146,9066.50114285715
2020-05-22 09:00:00 UTC,23827556.0367144,27545469.4594594,9074.50828125
2020-05-22 10:00:00 UTC,28584452.9570071,24268645.9097839,9158.53912371134
2020-05-22 11:00:00 UTC,28768192.0376863,24343354.3105474,9156.14416666667
2020-05-22 12:00:00 UTC,28288511.0427116,23654020.3203801,9171.14804511278
2020-05-22 13:00:00 UTC,24182879.8960833,25270635.0645911,9136.95614285714
2020-05-22 14:00:00 UTC,24322523.5674207,25071479.8403159,9142.09881188119
2020-05-22 15:00:00 UTC,25157192.6711652,25280577.0514042,9180.61442982456
2020-05-22 16:00:00 UTC,25866051.3658281,24776256.6552449,9209.91036290323
2020-05-22 17:00:00 UTC,26207882.6539112,24183503.2357707,9218.87157608695
2020-05-22 18:00:00 UTC,25488661.6293623,22630961.4328558,9202.8211682243
2020-05-22 19:00:00 UTC,25066876.7143931,22988004.9139849,9190.38926605505
2020-05-22 20:00:00 UTC,25245431.0676351,23227569.3882289,9173.60713740458
2020-05-22 21:00:00 UTC,25734135.4615769,22308866.9801907,9192.60016949153
2020-05-22 22:00:00 UTC,25790295.3647084,22081549.7451097,9202.030625
2020-05-22 23:00:00 UTC,25382619.0332557,22986473.9875477,9166.70099173553
